date,issue,source,source_label,candidate,reaction_count,reaction_score,content_count,comment_count,basis,confidence,data_type,note
2026-03-01,지하화,comment,댓글,오세훈,200,50.0,0,200,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,지하화,comment,댓글,정원오,158,51.0,0,158,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,지하화,community_x,커뮤니티/X,오세훈,143,52.0,11,132,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,지하화,community_x,커뮤니티/X,정원오,119,51.0,10,109,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,지하화,news,뉴스,오세훈,299,52.0,13,286,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,지하화,news,뉴스,정원오,316,56.0,14,302,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,지하화,video_post,영상·게시글,오세훈,71,48.0,4,67,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,지하화,video_post,영상·게시글,정원오,66,53.0,4,62,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,청년정책,comment,댓글,오세훈,227,51.0,0,227,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,청년정책,comment,댓글,정원오,180,54.0,0,180,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,청년정책,community_x,커뮤니티/X,오세훈,167,49.0,13,154,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,청년정책,community_x,커뮤니티/X,정원오,179,52.0,14,165,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,청년정책,news,뉴스,오세훈,227,53.0,10,217,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,청년정책,news,뉴스,정원오,201,55.0,9,192,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,청년정책,video_post,영상·게시글,오세훈,136,51.0,8,128,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,청년정책,video_post,영상·게시글,정원오,158,51.0,9,149,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,한강,comment,댓글,오세훈,368,44.0,0,368,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,한강,comment,댓글,정원오,303,47.0,0,303,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,한강,community_x,커뮤니티/X,오세훈,158,51.0,13,145,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,한강,community_x,커뮤니티/X,정원오,173,49.0,14,159,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,한강,news,뉴스,오세훈,336,52.0,15,321,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,한강,news,뉴스,정원오,259,53.0,12,247,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,한강,video_post,영상·게시글,오세훈,189,50.0,11,178,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-01,한강,video_post,영상·게시글,정원오,130,50.0,8,122,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,GTX,comment,댓글,오세훈,112,50.0,0,112,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,GTX,comment,댓글,정원오,90,51.0,0,90,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,GTX,community_x,커뮤니티/X,오세훈,140,53.0,11,129,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,GTX,community_x,커뮤니티/X,정원오,99,51.0,8,91,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,GTX,news,뉴스,오세훈,251,54.0,11,240,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,GTX,news,뉴스,정원오,172,54.0,8,164,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,GTX,video_post,영상·게시글,오세훈,56,48.0,3,53,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,GTX,video_post,영상·게시글,정원오,49,51.0,3,46,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,교통,comment,댓글,오세훈,320,52.0,0,320,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,교통,comment,댓글,정원오,284,54.0,0,284,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,교통,community_x,커뮤니티/X,오세훈,265,55.0,21,244,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,교통,community_x,커뮤니티/X,정원오,247,53.0,20,227,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,교통,news,뉴스,오세훈,529,56.0,24,505,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,교통,news,뉴스,정원오,432,58.0,19,413,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,교통,video_post,영상·게시글,오세훈,279,51.0,17,262,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,교통,video_post,영상·게시글,정원오,272,53.0,16,256,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,도시개발,comment,댓글,오세훈,335,44.0,0,335,"공간대전환, 용산, 감사의 정원, 광화문 공간 논란 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,도시개발,comment,댓글,정원오,255,47.0,0,255,"공간대전환, 용산, 감사의 정원, 광화문 공간 논란 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,도시개발,community_x,커뮤니티/X,오세훈,167,49.0,13,154,"공간대전환, 용산, 감사의 정원, 광화문 공간 논란 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,도시개발,community_x,커뮤니티/X,정원오,183,50.0,15,168,"공간대전환, 용산, 감사의 정원, 광화문 공간 논란 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,도시개발,news,뉴스,오세훈,551,55.0,25,526,"공간대전환, 용산, 감사의 정원, 광화문 공간 논란 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,도시개발,news,뉴스,정원오,458,53.0,21,437,"공간대전환, 용산, 감사의 정원, 광화문 공간 논란 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,도시개발,video_post,영상·게시글,오세훈,144,50.0,9,135,"공간대전환, 용산, 감사의 정원, 광화문 공간 논란 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,도시개발,video_post,영상·게시글,정원오,122,51.0,7,115,"공간대전환, 용산, 감사의 정원, 광화문 공간 논란 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,재개발,comment,댓글,오세훈,338,53.0,0,338,"착착개발, 쾌속통합, 신통AI기획 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,재개발,comment,댓글,정원오,295,50.0,0,295,"착착개발, 쾌속통합, 신통AI기획 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,재개발,community_x,커뮤니티/X,오세훈,158,52.0,13,145,"착착개발, 쾌속통합, 신통AI기획 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,재개발,community_x,커뮤니티/X,정원오,139,50.0,11,128,"착착개발, 쾌속통합, 신통AI기획 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,재개발,news,뉴스,오세훈,496,58.0,22,474,"착착개발, 쾌속통합, 신통AI기획 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,재개발,news,뉴스,정원오,397,54.0,18,379,"착착개발, 쾌속통합, 신통AI기획 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,재개발,video_post,영상·게시글,오세훈,135,51.0,8,127,"착착개발, 쾌속통합, 신통AI기획 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,재개발,video_post,영상·게시글,정원오,92,49.0,6,86,"착착개발, 쾌속통합, 신통AI기획 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,주거,comment,댓글,오세훈,433,53.0,0,433,"36만호·31만호, 공급 속도전, 전월세 이슈 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,주거,comment,댓글,정원오,442,53.0,0,442,"36만호·31만호, 공급 속도전, 전월세 이슈 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,주거,community_x,커뮤니티/X,오세훈,197,52.0,16,181,"36만호·31만호, 공급 속도전, 전월세 이슈 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,주거,community_x,커뮤니티/X,정원오,163,51.0,13,150,"36만호·31만호, 공급 속도전, 전월세 이슈 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,주거,news,뉴스,오세훈,550,58.0,25,525,"36만호·31만호, 공급 속도전, 전월세 이슈 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,주거,news,뉴스,정원오,465,57.0,21,444,"36만호·31만호, 공급 속도전, 전월세 이슈 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,주거,video_post,영상·게시글,오세훈,131,50.0,8,123,"36만호·31만호, 공급 속도전, 전월세 이슈 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,주거,video_post,영상·게시글,정원오,93,50.0,6,87,"36만호·31만호, 공급 속도전, 전월세 이슈 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,지하화,comment,댓글,오세훈,175,52.0,0,175,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,지하화,comment,댓글,정원오,119,53.0,0,119,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,지하화,community_x,커뮤니티/X,오세훈,125,51.0,10,115,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,지하화,community_x,커뮤니티/X,정원오,90,53.0,7,83,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,지하화,news,뉴스,오세훈,263,52.0,12,251,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,지하화,news,뉴스,정원오,239,56.0,11,228,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,지하화,video_post,영상·게시글,오세훈,63,51.0,4,59,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,지하화,video_post,영상·게시글,정원오,50,49.0,3,47,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,청년정책,comment,댓글,오세훈,221,52.0,0,221,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,청년정책,comment,댓글,정원오,149,52.0,0,149,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,청년정책,community_x,커뮤니티/X,오세훈,162,50.0,13,149,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,청년정책,community_x,커뮤니티/X,정원오,149,52.0,12,137,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,청년정책,news,뉴스,오세훈,221,53.0,10,211,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,청년정책,news,뉴스,정원오,167,56.0,8,159,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,청년정책,video_post,영상·게시글,오세훈,132,51.0,8,124,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,청년정책,video_post,영상·게시글,정원오,132,51.0,8,124,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,한강,comment,댓글,오세훈,282,48.0,0,282,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,한강,comment,댓글,정원오,244,44.0,0,244,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,한강,community_x,커뮤니티/X,오세훈,121,53.0,10,111,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,한강,community_x,커뮤니티/X,정원오,139,50.0,11,128,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,한강,news,뉴스,오세훈,257,56.0,12,245,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,한강,news,뉴스,정원오,209,53.0,9,200,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,한강,video_post,영상·게시글,오세훈,145,52.0,9,136,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-02,한강,video_post,영상·게시글,정원오,105,52.0,6,99,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-03,GTX,comment,댓글,오세훈,114,48.0,0,114,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-03,GTX,comment,댓글,정원오,102,50.0,0,102,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-03,GTX,community_x,커뮤니티/X,오세훈,142,53.0,11,131,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-03,GTX,community_x,커뮤니티/X,정원오,112,51.0,9,103,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-03,GTX,news,뉴스,오세훈,257,52.0,12,245,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-03,GTX,news,뉴스,정원오,196,54.0,9,187,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-03,GTX,video_post,영상·게시글,오세훈,57,51.0,3,54,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-03,GTX,video_post,영상·게시글,정원오,56,48.0,3,53,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-03,교통,comment,댓글,오세훈,314,55.0,0,314,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-03,교통,comment,댓글,정원오,322,53.0,0,322,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-03,교통,community_x,커뮤니티/X,오세훈,260,56.0,21,239,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-03,교통,community_x,커뮤니티/X,정원오,280,53.0,22,258,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-03,교통,news,뉴스,오세훈,519,59.0,23,496,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-03,교통,news,뉴스,정원오,489,55.0,22,467,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-03-03,교통,video_post,영상·게시글,오세훈,273,53.0,16,257,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
